case_id,holding_id,ruling_direction,pro_ds,primary_concept,concept_cluster,chamber,chamber_grouped,core_holding,direction_justification,p_hat_insample,p_hat_loo,pearson_resid,deviance_resid,loo_surprise,loo_error,cooks_d
C-306/21,1,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,EIGHTH,OTHER,Processing of personal data in the context of organizing elections in a Member State falls within the scope of the GDPR and is not excluded by Article 2(2)(a).,"Broad interpretation of GDPR scope includes election-related data processing, rejecting narrow national security exception.",0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-306/21,2,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,EIGHTH,OTHER,Competent authorities may adopt administrative measures limiting or prohibiting video recording during the vote count at polling stations in elections.,"Confirms DPA power to restrict data processing activities to protect personal data during elections, applying data minimisation principle.",0.45051773389779753,0.42698974564205755,1.1043860055654502,1.2628205238952634,0.5730102543579425,-0.5730102543579425,0.009095744545892903
C-307/22,1,PRO_DATA_SUBJECT,1,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,The controller must provide a data subject with a first free copy of personal data undergoing processing regardless of the reasons stated for the access request.,Strengthens right of access by confirming no justification is required for requesting a first free copy of personal data.,0.764027043415452,0.7592458784033603,0.5557465192809729,0.7336921606524586,0.24075412159663967,-0.24075412159663967,0.0010620226655050598
C-307/22,2,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,OTHER,FIRST,FIRST,National legislation cannot require data subjects to bear the costs of a first copy of personal data in order to protect the economic interests of controllers.,Limits Member State discretion to restrict right of access and rejects economic interests of controllers as valid justification.,0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-307/22,3,PRO_DATA_SUBJECT,1,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,"The right to a copy of personal data in medical records includes full copies of documents when necessary to ensure data are faithful, intelligible, and verifiable.","Expands scope of copy right to include full document copies when necessary for intelligibility, especially for sensitive health data.",0.764027043415452,0.7592458784033603,0.5557465192809729,0.7336921606524586,0.24075412159663967,-0.24075412159663967,0.0010620226655050598
C-311/18,1,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,The GDPR applies to commercial data transfers to third countries even when data may subsequently be processed by third country authorities for national security purposes.,Broad interpretation of GDPR scope ensures data protection continues to apply even when data may be accessed by foreign governments.,0.6000853757779593,0.5901530182500077,0.8163513613578837,1.010626875682028,0.40984698174999235,-0.40984698174999235,0.002823241321338116
C-311/18,2,PRO_DATA_SUBJECT,1,INTERNATIONAL_TRANSFER,OTHER,GRAND_CHAMBER,GRAND_CHAMBER,Standard contractual clauses must ensure a level of protection essentially equivalent to that guaranteed within the EU by the GDPR read in light of the Charter.,"Imposes high standard of essentially equivalent protection for international transfers, requiring assessment of third country legal systems.",0.6388753246488945,0.6250391646642424,0.751831512289032,0.9466213115461535,0.37496083533575764,-0.37496083533575764,0.003734455217942424
C-311/18,3,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,Supervisory authorities must suspend or prohibit transfers to third countries when standard clauses cannot be complied with and protection cannot be ensured by other means.,Strengthens supervisory authority powers and creates obligation to act when transfer safeguards are inadequate.,0.764027043415452,0.7592458784033603,0.5557465192809729,0.7336921606524586,0.24075412159663967,-0.24075412159663967,0.0010620226655050598
C-311/18,4,MIXED,0,INTERNATIONAL_TRANSFER,OTHER,GRAND_CHAMBER,GRAND_CHAMBER,The SCC Decision remains valid as it contains effective mechanisms to ensure compliance with EU protection standards through controller obligations and supervisory authority powers.,Upholds validity of SCCs but imposes significant assessment obligations on controllers before transferring data.,0.45051773389779753,0.4698686102238903,-0.9054805064140953,-1.0943297295136225,0.4698686102238903,0.4698686102238903,0.006114411667564095
C-311/18,5,PRO_DATA_SUBJECT,1,INTERNATIONAL_TRANSFER,OTHER,GRAND_CHAMBER,GRAND_CHAMBER,The Privacy Shield Decision is invalid because US surveillance programmes and ombudsperson mechanism do not ensure essentially equivalent protection to EU fundamental rights standards.,Invalidates Privacy Shield due to inadequate protection against US surveillance and lack of effective judicial remedies for EU data subjects.,0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
"C-313/23, C-316/23 & C-332/23",1,NEUTRAL_OR_UNCLEAR,0,OTHER,OTHER,FIRST,FIRST,Judicial independence precludes indefinite extension of terms of office of members of a judicial disciplinary body without express legal basis and time limits.,This holding concerns judicial independence requirements rather than data protection rights of individuals versus controller interests.,0.764027043415452,0.7793775026395677,-1.799381489134905,-1.6994340653676379,0.7793775026395677,0.7793775026395677,0.011133373519061525
"C-313/23, C-316/23 & C-332/23",2,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,FIRST,FIRST,Disclosure of banking data concerning judges and family members for integrity verification falls within the material scope of the GDPR.,Broad interpretation of GDPR scope ensures data protection applies to judges' and family members' banking data.,0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
"C-313/23, C-316/23 & C-332/23",3,NEUTRAL_OR_UNCLEAR,0,CONTROLLER_DEFINITION,ACTORS,FIRST,FIRST,A court authorizing disclosure of personal data to another judicial body is not a controller when it only verifies legal conditions without determining processing purposes.,Neither expands nor restricts data subject rights; clarifies that the authorizing court lacks sufficient control over processing to be a controller.,0.74646557739564,0.7669439934042006,-1.7158780808856362,-1.6566566788584345,0.7669439934042006,0.7669439934042006,0.013955278563714315
"C-313/23, C-316/23 & C-332/23",4,NEUTRAL_OR_UNCLEAR,0,DPA_OTHER,ENFORCEMENT,FIRST,FIRST,A court authorizing data disclosure is not a supervisory authority unless entrusted by the Member State with monitoring GDPR application.,Clarifies institutional roles without expanding or restricting data subject rights directly.,0.6000853757779593,0.614937267440857,-1.2249627389852658,-1.3538864015126921,0.614937267440857,0.614937267440857,0.006356814174992949
"C-313/23, C-316/23 & C-332/23",5,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,FIRST,FIRST,A court authorizing data disclosure is not required to ensure data security compliance of its own motion when no Article 79 action is pending before it.,Limits judicial scrutiny of data security to cases where data subjects actively bring claims; authorizing courts need not investigate past breaches of their own motion.,0.6000853757779593,0.614937267440857,-1.2249627389852658,-1.3538864015126921,0.614937267440857,0.614937267440857,0.006356814174992949
C-319/20,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,ENFORCEMENT,THIRD,THIRD,Article 80(2) GDPR permits national legislation allowing consumer protection associations to bring representative actions without mandate and independently of specific data subject rights infringements.,Broad interpretation of Article 80(2) allowing representative actions without mandate strengthens data subject rights through collective enforcement mechanisms.,0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-33/22,1,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,Parliamentary committee of inquiry activities are not excluded from GDPR scope merely because they are carried out by parliament exercising its power of scrutiny over the executive.,Broad interpretation of GDPR scope extends protection to data subjects even when data is processed by parliamentary bodies.,0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-33/22,2,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,Parliamentary inquiry into political influence over a police state-protection authority is not a national security activity excluded from GDPR scope under Article 2(2)(a).,Narrow interpretation of national security exception ensures data subjects retain GDPR protection even when processing relates to entities with security functions.,0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-33/22,3,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,"Where a Member State establishes only one supervisory authority, Articles 77(1) and 55(1) GDPR directly confer competence on that authority to hear complaints about parliamentary committee data processing.",Direct effect of complaint provisions ensures data subjects can enforce their rights through DPA regardless of Member State constitutional arrangements.,0.6871798331518644,0.6468214415993088,0.6747022659870269,0.8662092762672273,0.35317855840069123,-0.35317855840069123,0.010869839926863368
C-34/21,1,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,OTHER,FIRST,FIRST,National legislation cannot constitute a more specific rule under Article 88(1) GDPR where it does not satisfy the conditions laid down in Article 88(2) GDPR.,Limits Member State discretion by requiring compliance with Article 88(2) safeguards for employees as data subjects.,0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-34/21,2,MIXED,0,MEMBER_STATE_DISCRETION,OTHER,FIRST,FIRST,Non-compliant national provisions on employee data processing must be disregarded unless they constitute a valid legal basis under Article 6(3) GDPR.,Requires disapplication of non-compliant rules but preserves national provisions if they qualify as valid Article 6(3) legal bases.,0.2625866694576393,0.2707101693059449,-0.5967340850420819,-0.780521256062378,0.2707101693059449,0.2707101693059449,0.0018860497588067875
C-340/21,1,PRO_CONTROLLER,0,SECURITY,OTHER,THIRD,THIRD,A data breach by third parties is not sufficient in itself to establish that the controller's technical and organisational measures were inappropriate under Articles 24 and 32 GDPR.,Controllers are not presumed to have failed merely because a breach occurred; they can rebut allegations with evidence of appropriate measures.,0.74646557739564,0.7669439934042006,-1.7158780808856362,-1.6566566788584345,0.7669439934042006,0.7669439934042006,0.013955278563714315
C-340/21,2,PRO_DATA_SUBJECT,1,SECURITY,OTHER,THIRD,THIRD,"Courts must assess the appropriateness of security measures in a concrete manner, examining risks, nature, content and implementation of those measures.","Courts must perform substantive review of security measures rather than deferring to controller's stated intentions, ensuring effective protection.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-340/21,3,PRO_DATA_SUBJECT,1,ACCOUNTABILITY,PRINCIPLES,THIRD,THIRD,"In compensation actions under Article 82 GDPR, the controller bears the burden of proving that its security measures were appropriate.",Placing the burden of proof on controllers strengthens data subject rights and ensures effectiveness of the compensation mechanism.,0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-340/21,4,NEUTRAL_OR_UNCLEAR,0,SECURITY,OTHER,THIRD,THIRD,An expert report cannot be a systematically necessary and sufficient means of proof for assessing the appropriateness of security measures.,This holding addresses procedural rules on evidence rather than substantively favoring either party.,0.764027043415452,0.7793775026395678,-1.799381489134905,-1.6994340653676379,0.7793775026395678,0.7793775026395678,0.011133373519061525
C-340/21,5,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,Controllers cannot be exempt from liability solely because damage resulted from third-party cyberattack; they must prove they were in no way responsible.,Third-party cyberattacks do not automatically exempt controllers; they must still prove complete absence of responsibility.,0.74646557739564,0.7394298136588436,0.5827919889013734,0.764729723577169,0.26057018634115636,-0.26057018634115636,0.0016098773997536813
C-340/21,6,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,Fear of possible future misuse of personal data following a breach can in itself constitute compensable non-material damage under Article 82(1) GDPR.,Broad interpretation of non-material damage to include fear of future misuse lowers the threshold for data subjects to claim compensation.,0.74646557739564,0.7394298136588436,0.5827919889013734,0.764729723577169,0.26057018634115636,-0.26057018634115636,0.0016098773997536813
C-383/23,1,PRO_DATA_SUBJECT,1,ADMINISTRATIVE_FINES,ENFORCEMENT,FIFTH,FIFTH,"The term undertaking in Article 83(4)-(6) GDPR corresponds to the competition law concept, so fines must be calculated based on group-wide turnover.",Allowing fines to be calculated on group-wide turnover significantly increases maximum fine amounts and deterrent effect against controllers.,0.2625866694576393,0.2400897913858534,1.6757883026122826,1.6353434392089832,0.7599102086141466,-0.7599102086141466,0.014874068090789392
C-394/23,1,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,FIRST,FIRST,Processing customer title data to personalize commercial communication is not necessary for contract performance or legitimate interests under the GDPR.,"Court narrowly interprets contract and legitimate interest bases, finding title data processing not necessary; highlights discrimination risk for gender identity.",0.6388753246488945,0.6250391646642424,0.751831512289032,0.9466213115461535,0.37496083533575764,-0.37496083533575764,0.003734455217942424
C-394/23,2,PRO_DATA_SUBJECT,1,RIGHT_TO_OBJECT,RIGHTS,FIRST,FIRST,The existence of a data subject's right to object cannot be considered when assessing whether processing is necessary under Article 6(1)(f).,Prevents controllers from weakening necessity requirements by arguing data subjects can simply object later.,0.45051773389779753,0.4269897456420574,1.1043860055654502,1.2628205238952634,0.5730102543579426,-0.5730102543579426,0.009095744545892903
C-416/23,1,MIXED,0,DPA_POWERS,ENFORCEMENT,FIRST,FIRST,"The concept of ""request"" in Article 57(4) GDPR covers complaints lodged under Article 57(1)(f) and Article 77(1) GDPR with supervisory authorities.","Expands DPA powers to refuse complaints but only as an exception requiring strict interpretation, balancing DPA efficiency with data subject rights.",0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-416/23,2,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,FIRST,FIRST,Requests cannot be classified as excessive solely based on their number; the supervisory authority must demonstrate abusive intention by the complainant.,"Sets high threshold for DPAs to refuse complaints by requiring proof of abusive intent, not mere high volume of complaints.",0.9025034715353483,0.8985068025992112,0.3286776213193646,0.45295196700298357,0.10149319740078877,-0.10149319740078877,0.0007600031768284385
C-416/23,3,MIXED,0,DPA_POWERS,ENFORCEMENT,FIRST,FIRST,"When faced with excessive requests, supervisory authorities may choose between charging a fee or refusing to act, provided the choice is appropriate, necessary, and proportionate.",Gives DPAs discretion but constrains it with proportionality requirements to protect data subjects from arbitrary refusals.,0.6388753246488945,0.6631077273189944,-1.3300852427985554,-1.4272575234969147,0.6631077273189944,0.6631077273189944,0.011688133311203733
C-439/19,1,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SPECIAL_CATEGORIES,GRAND_CHAMBER,GRAND_CHAMBER,Personal data relating to penalty points imposed on drivers for road traffic offences falls within Article 10 GDPR as data relating to criminal offences.,"Expands scope of Article 10 GDPR to cover road traffic offences despite their administrative classification under national law, enhancing data subject protections.",0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-439/19,2,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,GRAND_CHAMBER,GRAND_CHAMBER,GDPR precludes national legislation obliging public disclosure of penalty points data to anyone without requiring a specific interest.,"Finds public disclosure of penalty points data unlawful as disproportionate, prioritizing data subject privacy over transparency and road safety justifications.",0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-439/19,3,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,GRAND_CHAMBER,GRAND_CHAMBER,GDPR precludes national legislation authorizing disclosure of penalty points data to economic operators for re-use purposes.,"Extends prohibition on public disclosure to commercial re-use contexts, limiting commercial exploitation of penalty points data.",0.2625866694576393,0.2400897913858534,1.6757883026122826,1.6353434392089832,0.7599102086141466,-0.7599102086141466,0.014874068090789392
C-439/19,4,NEUTRAL_OR_UNCLEAR,0,OTHER,OTHER,GRAND_CHAMBER,GRAND_CHAMBER,EU law primacy precludes a national constitutional court from maintaining effects of incompatible legislation until its final ruling.,Addresses procedural EU law primacy question rather than substantive data protection rights; neither expands nor limits data subject protections directly.,0.2625866694576393,0.2707101693059449,-0.5967340850420819,-0.780521256062378,0.2707101693059449,0.2707101693059449,0.0018860497588067875
C-446/21,1,PRO_DATA_SUBJECT,1,DATA_MINIMISATION,PRINCIPLES,FOURTH,FOURTH,The data minimisation principle precludes unlimited aggregation and processing of all personal data from a social network platform for targeted advertising purposes.,"Restricts controller's ability to aggregate and process unlimited personal data for advertising, strengthening data subject protection against pervasive tracking.",0.6388753246488945,0.6250391646642424,0.751831512289032,0.9466213115461535,0.37496083533575764,-0.37496083533575764,0.003734455217942424
C-446/21,2,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SPECIAL_CATEGORIES,FOURTH,FOURTH,Making a public statement about sexual orientation does not authorize processing of other data relating to that person's sexual orientation for advertising.,Narrow interpretation of Article 9(2)(e) exception prevents controller from using public disclosure of sensitive data to justify processing other related sensitive data.,0.6388753246488945,0.6250391646642424,0.751831512289032,0.9466213115461535,0.37496083533575764,-0.37496083533575764,0.003734455217942424
C-453/21,1,NEUTRAL_OR_UNCLEAR,0,DPA_OTHER,ENFORCEMENT,SIXTH,OTHER,"National legislation may require just cause for dismissing a DPO beyond GDPR requirements, provided such legislation does not undermine GDPR objectives.","The Court permits Member States discretion to provide stronger DPO protections while allowing dismissal for conflict of interests, balancing both DPO protection and controller flexibility.",0.764027043415452,0.7793775026395678,-1.799381489134905,-1.6994340653676379,0.7793775026395678,0.7793775026395678,0.011133373519061525
C-453/21,2,PRO_DATA_SUBJECT,1,DPA_OTHER,ENFORCEMENT,SIXTH,OTHER,A conflict of interests exists when a DPO is assigned tasks that would result in determining the objectives and methods of personal data processing.,Establishes clear test for conflict of interests that strengthens DPO independence and prevents controllers from undermining supervisory function.,0.6000853757779593,0.5901530182500077,0.8163513613578837,1.010626875682028,0.40984698174999235,-0.40984698174999235,0.002823241321338116
C-456/22,1,MIXED,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,Article 82(1) GDPR precludes a de minimis threshold for non-material damage but data subjects must prove actual damage beyond mere infringement.,Rejects de minimis threshold (pro-data subject) but requires proof of actual damage beyond mere infringement (pro-controller).,0.764027043415452,0.7793775026395678,-1.799381489134905,-1.6994340653676379,0.7793775026395678,0.7793775026395678,0.011133373519061525
C-46/23,1,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,FIFTH,FIFTH,A supervisory authority may order the erasure of unlawfully processed personal data without a prior request from the data subject.,"Expands DPA powers to enforce erasure proactively, strengthening data subject protection even when individuals are unaware of unlawful processing.",0.6000853757779593,0.5901530182500077,0.8163513613578837,1.010626875682028,0.40984698174999235,-0.40984698174999235,0.002823241321338116
C-46/23,2,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,FIFTH,FIFTH,The supervisory authority's power to order erasure applies regardless of whether data was collected from the data subject or another source.,"Ensures DPA enforcement power is not limited by data source, providing comprehensive protection regardless of how data was obtained.",0.74646557739564,0.7394298136588436,0.5827919889013734,0.764729723577169,0.26057018634115636,-0.26057018634115636,0.0016098773997536813
C-460/20,1,MIXED,0,RIGHT_TO_ERASURE,RIGHTS,GRAND_CHAMBER,GRAND_CHAMBER,De-referencing requests based on alleged inaccuracy are not conditional on prior judicial resolution of accuracy against the content provider.,Establishes that de-referencing is not conditional on prior court action (pro-data subject) but also sets evidentiary burden on data subjects to prove manifest inaccuracy (pro-controller).,0.8349269113527461,0.8734986684655225,-2.248982576732946,-1.898086900888118,0.8734986684655225,0.8734986684655225,0.04131607271546594
C-460/20,2,PRO_DATA_SUBJECT,1,RIGHT_TO_ERASURE,RIGHTS,GRAND_CHAMBER,GRAND_CHAMBER,"For thumbnail image de-referencing requests, the informative value of photographs must be assessed independently regardless of original publication context.",Requires autonomous assessment of thumbnail displays favoring de-referencing since photographs outside original context have limited informative value while causing significant privacy interference.,0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-461/22,1,PRO_DATA_SUBJECT,1,CONTROLLER_DEFINITION,ACTORS,NINTH,OTHER,A former guardian who performed duties professionally is a controller under Article 4(7) GDPR and must comply with the regulation including the right of access.,"The Court confirms that a former guardian is a controller, thereby ensuring the data subject can exercise access rights against them.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-487/21,1,PRO_DATA_SUBJECT,1,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,"The right to obtain a copy of personal data under Article 15(3) GDPR requires a faithful and intelligible reproduction of all data, including document extracts or entire documents where necessary for effective exercise of rights.",Expands the right of access to include copies of documents and database extracts where necessary to exercise rights effectively.,0.6388753246488945,0.6250391646642423,0.751831512289032,0.9466213115461535,0.37496083533575775,-0.37496083533575775,0.003734455217942424
C-487/21,2,NEUTRAL_OR_UNCLEAR,0,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,"The concept of 'information' in Article 15(3) third sentence GDPR refers exclusively to the personal data of which the controller must provide a copy, not to additional metadata.",Clarifies scope of 'information' concept without expanding or restricting data subject rights materially.,0.2625866694576393,0.2707101693059449,-0.5967340850420819,-0.780521256062378,0.2707101693059449,0.2707101693059449,0.0018860497588067875
C-492/23,1,PRO_DATA_SUBJECT,1,JOINT_CONTROLLERS_DEFINITION,ACTORS,GRAND_CHAMBER,GRAND_CHAMBER,"Online marketplace operators must identify advertisements containing sensitive data, verify advertiser identity, and refuse publication absent explicit consent from the data subject.","Imposes significant new obligations on marketplace operators to proactively identify sensitive data, verify identity, and refuse publication, expanding controller accountability.",0.764027043415452,0.7592458784033603,0.5557465192809729,0.7336921606524586,0.24075412159663967,-0.24075412159663967,0.0010620226655050598
C-492/23,2,PRO_DATA_SUBJECT,1,SECURITY,OTHER,GRAND_CHAMBER,GRAND_CHAMBER,Online marketplace operators must implement security measures to prevent sensitive data advertisements from being copied and unlawfully published on other websites.,"Requires marketplace operators to implement technical measures preventing copying and reproduction of sensitive data, enhancing protection against permanent harm.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-492/23,3,PRO_DATA_SUBJECT,1,OTHER_CONTROLLER_OBLIGATIONS,OTHER,GRAND_CHAMBER,GRAND_CHAMBER,Online marketplace operators cannot rely on e-Commerce Directive liability exemptions for infringements of their GDPR obligations regarding personal data processing.,"Denies marketplace operators the ability to shield themselves from GDPR liability using e-Commerce Directive exemptions, ensuring full accountability for data protection violations.",0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-496/17,1,MIXED,0,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,THIRD,THIRD,"Customs authorities may require tax identification numbers only for persons in charge of the applicant, controlling management, or in charge of customs matters, and only to obtain information on serious infringements.",The ruling limits scope of persons whose data can be collected (pro-data subject) but confirms customs authorities may collect tax identification numbers for specified persons (pro-controller).,0.2762902978278238,0.2956889580031934,-0.6178749946756026,-0.8041951639428147,0.2956889580031934,0.2956889580031934,0.0046980140643687164
C-507/23,1,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,EIGHTH,OTHER,A GDPR infringement alone does not constitute damage; actual damage must be separately established to claim compensation under Article 82(1).,"Requires data subjects to prove actual damage beyond mere GDPR infringement, raising the threshold for compensation claims.",0.74646557739564,0.7669439934042006,-1.7158780808856362,-1.6566566788584345,0.7669439934042006,0.7669439934042006,0.013955278563714315
C-507/23,2,MIXED,0,REMEDIES_COMPENSATION,ENFORCEMENT,EIGHTH,OTHER,An apology may constitute sufficient compensation for non-material damage under Article 82(1) if it fully compensates the damage suffered.,"Allows non-monetary compensation (apology) which could benefit controllers, but requires full compensation which protects data subjects.",0.4345029753363331,0.46026780797649036,-0.8765591250415373,-1.0677548827944359,0.46026780797649036,0.46026780797649036,0.008005969175759535
C-507/23,3,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,EIGHTH,OTHER,Controller attitude and motivation cannot be used to reduce compensation below the actual damage suffered by the data subject.,Prevents controllers from using good faith or public interest motivations to reduce compensation below actual damage suffered.,0.2625866694576393,0.2400897913858534,1.6757883026122826,1.6353434392089832,0.7599102086141466,-0.7599102086141466,0.014874068090789392
C-534/20,1,NEUTRAL_OR_UNCLEAR,0,DPA_OTHER,ENFORCEMENT,FIRST,FIRST,"Article 38(3) GDPR does not preclude national legislation requiring just cause for DPO dismissal, even when termination is unrelated to task performance, provided GDPR objectives are not undermined.","The ruling clarifies the scope of Article 38(3) without expanding or restricting data subject or controller rights, focusing on Member State competence regarding DPO employment protection.",0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-579/21,1,PRO_DATA_SUBJECT,1,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,Article 15 GDPR applies to access requests submitted after 25 May 2018 even if the underlying processing occurred before that date.,Broad temporal application expands scope of access rights to cover pre-GDPR processing operations.,0.41131344370371387,0.3851590090177988,1.1963427075538025,1.3329664049756416,0.6148409909822012,-0.6148409909822012,0.011119910678631493
C-579/21,2,MIXED,0,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,"Data subjects have a right of access to log data concerning dates and purposes of consultation operations, but not to employee identities unless essential for exercising GDPR rights and balanced against employee rights.","Expands access to log data (dates, purposes) but limits access to employee identities by requiring balancing with employee rights.",0.8349269113527461,0.8734986684655225,-2.248982576732946,-1.898086900888118,0.8734986684655225,0.8734986684655225,0.04131607271546594
C-579/21,3,PRO_DATA_SUBJECT,1,RIGHT_OF_ACCESS,RIGHTS,FIRST,FIRST,The controller's regulated banking activity and the data subject's dual status as employee and customer have no effect on the scope of the right of access.,"Confirms uniform scope of access right regardless of sector or data subject's relationship to controller, preventing controllers from claiming exemptions.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-590/22,1,MIXED,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,"A GDPR infringement alone does not confer a right to compensation; the data subject must prove actual damage, though no severity threshold applies.",Requires proof of damage (pro-controller) but rejects severity threshold (pro-data subject).,0.74646557739564,0.7669439934042006,-1.7158780808856362,-1.6566566788584345,0.7669439934042006,0.7669439934042006,0.013955278563714315
C-590/22,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,Fear of personal data disclosure to third parties can constitute compensable non-material damage if the fear and its negative consequences are duly proven.,Broad interpretation of non-material damage allows compensation for fear even without proving actual disclosure.,0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
